%Szakasz_index	VTX	mesh_density
396	0.19490616029915478	4599.999923572231
397	0.1951235516071145	4599.999941169739
398	0.1953409429142426	4599.9999552522095
399	0.19555833422070515	4599.999966406363
400	0.19577572552664058	4599.999975140219
401	0.19599311683216325	4599.999981893674
402	0.19621050813736676	4599.999987043778
403	0.1964278994423269	4599.999990910614
404	0.19664529074710427	4599.999993763756
405	0.1968626820517468	4599.999995827556
406	0.19708007335629182	4599.999997288191
407	0.1972974646607678	4599.999998294837
408	0.19751485596519622	4599.999998969066
409	0.19773224726959276	4599.9999994048485
410	0.19794963857396872	4599.999999674423
411	0.19816702987833193	4599.999999833583
412	0.19838442118268762	4599.99999992168
413	0.19860181248703915	4599.999999966903
414	0.19881920379138854	4599.999999988046
415	0.19903659509573693	4599.999999996267
416	0.19925398640008493	4599.999999998617
417	0.19947137770443282	4599.999999999792
418	0.19968876900878066	4599.999999999792
419	0.1999061603131285	4599.999999999792
420	0.20012355161747633	4599.999999999792
421	0.20034094292182417	4599.999999999792
422	0.200558334226172	4599.999999999792
423	0.20077572553051984	4599.999999998617
424	0.20099311683486773	4599.999999995681
425	0.20121050813921576	4599.999999985696
426	0.20142789944356426	4599.999999962792
427	0.20164529074791385	4599.99999991287
428	0.2018626820522658	4599.999999817139
429	0.20208007335662226	4599.999999645058
430	0.20229746466098686	4599.999999356102
431	0.20251485596536511	4599.999998892716
432	0.20273224726976527	4599.999998179725
433	0.20294963857419912	4599.999997118459
434	0.20316702987868313	4599.999995584997
435	0.2033844211832396	4599.999993424879
436	0.20360181248789816	4599.999990447227
437	0.20381920379269744	4599.9999864224055
438	0.20403659509768693	4599.999981073205
439	0.20425398640292922	4599.999974072493
440	0.20447137770850235	4599.999965034998
441	0.2046887690145026	4599.9999535126035
442	0.20490616032104736	4599.999938985541
443	0.20512355162827867	4599.99992085828
444	0.20534094293636665	4599.999898448371
445	0.2055583342455137	4599.999870982915
446	0.20577572555595874	4599.999837587998
447	0.205993116867982	4599.999797280467
448	0.20621050818191014	4599.999748960882
449	0.20642789949812182	4599.999691401771
450	0.20664529081705368	4599.999623241753
451	0.20686268213920672	4599.999542973212
452	0.20708007346515317	4599.9994489323035
453	0.2072974647955439	4599.999339290743
454	0.20751485613111617	4599.999212043461
455	0.20773224747270203	4599.999064997455
456	0.20794963882123713	4599.998895762386
457	0.2081670301777701	4599.9987017359
458	0.2083844215434726	4599.998480093639
459	0.20860181291964966	4599.998227778089
460	0.20881920430775092	4599.997941482719
461	0.2090365957093822	4599.9976176408245
462	0.20925398712631796	4599.997252413193
463	0.209471378560514	4599.996841671662
464	0.2096887700141213	4599.9963809885485
465	0.20990616148950006	4599.995865619029
466	0.21012355298923469	4599.995290488811
467	0.21034094451614943	4599.994650177687
468	0.2105583360733247	4599.993938906614
469	0.21077572766411398	4599.99315051834
470	0.2109931192921618	4599.992278463896
471	0.21121051096142215	4599.991315786152
472	0.21142790267617784	4599.990255102793
473	0.21164529444106053	4599.989088589286
474	0.21186268626107171	4599.987807961271
475	0.21208007814160437	4599.986404458116
476	0.21229747008846553	4599.9848688229595
477	0.2125148621078997	4599.983191286268
478	0.21273225420661307	4599.981361546467
479	0.21294964639179875	4599.979368751153
480	0.2131670386711627	4599.977201475961
481	0.21338443105295085	4599.974847708718
482	0.2136018235459768	4599.972294825963
483	0.21381921615965074	4599.969529574169
484	0.21403660890400933	4599.9665380492
485	0.2142540017897463	4599.963305674013
486	0.21447139482824434	4599.959817179295
487	0.21468878803160785	4599.956056581169
488	0.21490618141269663	4599.952007157135
489	0.21512357498516088	4599.947651427309
490	0.21534096876347697	4599.942971129192
491	0.21555836276298443	4599.937947194803
492	0.21577575699992405	4599.932559728983
493	0.21599315149147696	4599.926787984181
494	0.216210546255805	4599.920610337007
495	0.216427941312092	4599.914004264203
496	0.2166453366805865	4599.906946318027
497	0.2168627323826453	4599.899412099296
498	0.2170801284407786	4599.8913762351385
499	0.21729752487869589	4599.882812350869
500	0.21751492172135348	4599.87369304599
501	0.21773231899500292	4599.86398986491
502	0.21794971672724095	4599.853673274718
503	0.21816711494706043	4599.842712632989
504	0.21838451368490283	4599.831076163807
505	0.2186019129727119	4599.818730929701
506	0.21881931284398853	4599.80564280182
507	0.21903671333384725	4599.791776434822
508	0.21925411447907367	4599.777095232966
509	0.21947151631818373	4599.76156132737
510	0.21968891889148395	4599.745135540961
511	0.21990632224113332	4599.727777361651
512	0.22012372641120653	4599.709444912594
513	0.22034113144775858	4599.690094919533
514	0.22055853739889092	4599.6696826822645
515	0.22077594431481903	4599.6481620402565
516	0.22099335224794156	4599.625485346507
517	0.22121076125291073	4599.60160342968
518	0.22142817138670456	4599.576465565659
519	0.2216455827087005	4599.550019443847
520	0.2218629952807505	4599.522211135244
521	0.2220804091672579	4599.492985057039
522	0.22229782443525567	4599.462283940166
523	0.22251524115448645	4599.4300487963
524	0.22273265939748413	4599.396218881959
525	0.22295007923965704	4599.360731663807
