%Szakasz_index	VTX	mesh_density
1214	0.18685735249497357	183367.60012716413
1215	0.18686280602111072	183359.77162258181
1216	0.18686825978008495	183351.82750448483
1217	0.1868737137753552	183343.76639977843
1218	0.18687916801042212	183335.58691857758
1219	0.18688462248882867	183327.2876644939
1220	0.1868900772141603	183318.86722346413
1221	0.18689553219004545	183310.32417123843
1222	0.18690098742015604	183301.65706967443
1223	0.18690644290820774	183292.86446676342
1224	0.1869118986579605	183283.94490038676
1225	0.18691735467321893	183274.89688901865
1226	0.18692281095783278	183265.71894667193
1227	0.18692826751569722	183256.4095642797
1228	0.1869337243507535	183246.9672274373
1229	0.1869391814669892	183237.39040338076
1230	0.18694463886843876	183227.67754567828
1231	0.18695009655918393	183217.827097988
1232	0.18695555454335414	183207.83748570245
1233	0.18696101282512703	183197.70712157225
1234	0.18696647140872893	183187.4344057379
1235	0.18697193029843523	183177.01772110583
1236	0.18697738949857093	183166.4554399026
1237	0.18698284901351103	183155.7459181211
1238	0.18698830884768106	183144.88749555705
1239	0.18699376900555756	183133.87849956978
1240	0.18699922949166856	183122.71724511802
1241	0.18700469031059394	183111.4020254898
1242	0.18701015146696617	183099.9311253726
1243	0.1870156129654706	183088.30281065434
1244	0.187021074810846	183076.5153359083
1245	0.18702653700788513	183064.56693606015
1246	0.18703199956143515	183052.455832943
1247	0.18703746247639824	183040.18023440882
1248	0.187042925757732	183027.73832786243
1249	0.18704838941045007	183015.1282896061
1250	0.18705385343962266	183002.34828116363
1251	0.1870593178503769	182989.3964418908
1252	0.18706478264789766	182976.2709011077
1253	0.18707024783742784	182962.96976792216
1254	0.1870757134242691	182949.49113964313
1255	0.18708117941378222	182935.83309253902
1256	0.18708664581138784	182921.9936883935
1257	0.18709211262256695	182907.97097455646
1258	0.18709757985286135	182893.76297563987
1259	0.18710304750787446	182879.36770564466
1260	0.18710851559327166	182864.7831605864
1261	0.18711398411478092	182850.0073148409
1262	0.18711945307819353	182835.03813048417
1263	0.18712492248936452	182819.87354899826
1264	0.1871303923542134	182804.51149782713
1265	0.18713586267872456	182788.94988208878
1266	0.18714133346894818	182773.18659484136
1267	0.1871468047310005	182757.21950509076
1268	0.18715227647106478	182741.0464699107
1269	0.1871577486953916	182724.66532245677
1270	0.18716322141029976	182708.07388315807
1271	0.18716869462217675	182691.26994866508
1272	0.18717416833747952	182674.25130211347
1273	0.18717964256273498	182657.0157048575
1274	0.18718511730454077	182639.56089839796
1275	0.18719059256956594	182621.88460816123
1276	0.18719606836455155	182603.98454172182
1277	0.18720154469631128	182585.85838055168
1278	0.18720702157173236	182567.50379490844
1279	0.18721249899777595	182548.91843003462
1280	0.18721797698147807	182530.09991271913
1281	0.18722345552995023	182511.04585138068
1282	0.1872289346503801	182491.75383245497
1283	0.18723441435003227	182472.22142602966
1284	0.1872398946362489	182452.44617576653
1285	0.18724537551645062	182432.42560916085
1286	0.18725085699813712	182412.15723208874
1287	0.18725633908888795	182391.63853167344
1288	0.1872618217963632	182370.86696899502
1289	0.18726730512830442	182349.8399902702
1290	0.18727278909253522	182328.55501402824
1291	0.18727827369696223	182307.00944413626
1292	0.18728375894957566	182285.2006569845
1293	0.1872892448584503	182263.1260108207
1294	0.18729473143174621	182240.78284032427
1295	0.18730021867770957	182218.1684604058
